top_user_date,username,rank (follower_count),media_scrape_dt,media_url,medadata_scrape,likes,comments
2017-10-25,cristiano,4 (113707586),2017-10-25 12:46:10.154437,http://picbear.com/media/1632004903588450483_173560420,2017-10-25 12:46:24.633101,"['mohammedasif3482', 'pouy4.o_o.z', 'tom_fcke04', 'kristianlleshi_', 'babak_up', 'nmayanabila', 'junaidali2024', 'tinarsv_', 'mahmedzizo632017', 'ebrahim5424', 'rostikpankiv11', 'fabio_jogador', 'yousefsaber2962', 'planseyou', 'robin.hoornaert']","['tsm_dev1ce', 'dam_besmash', 'papo0410', 'fsetterberg', 'da_fingah', 'fdllshryd', 'bradlyclent', 'shqipe_shimplaku']"
2017-10-25,cristiano,4 (113707586),2017-10-25 12:46:10.154437,http://picbear.com/media/1631769502655353091_173560420,2017-10-25 12:46:26.940497,"['mohammedasif3482', 'reda_aznagui', 'miladmoghaddam7', 'win_mamahwiby', 'amin.rahimi_', 'thaj.7heyhaz', 'jecamay27', 'senti_1gj', 'atefeh_moridi', 'anjalichoudhary1202', 'dr_basim', 'fulvio_6', 'junioor_benger', 'mishka.54', 'aastha_chhetri_ss']","['aregza', 'mohammad_golestan01', 'angelkaya', 'leowaltteri_', 'kimituomi_', 'portuguesaa44', 'maxdeynner', 'iatarolaon', 'julia_lp02', 'giuseppemasch']"
2017-10-25,cristiano,4 (113707586),2017-10-25 12:46:10.154437,http://picbear.com/media/1630432180500220465_173560420,2017-10-25 12:46:28.879254,"['alessandracontiii', '__petrofanov__', 'camilitoignacio_', 'imaneqal', 'amin.rahimi_', 'azuhad4soffa', 'tria_akhsa27', 'jxnii_7', '_mackan69', 'mahmedzizo632017', '__gurungbinita', 'gokhalesanket', 'cllaudiaparedes', 'ohammedhammouri', 'sh2001mohammed']","['luizguilhermelg100', 'kmmvghbvv', '1nv_', 'supporting.josh', 'aktas__10', 'emmanuelmuoedu', 's3id_19', 'costa_m7', 'irene_m7']"
2017-10-25,cristiano,4 (113707586),2017-10-25 12:46:10.154437,http://picbear.com/media/1629151999538057383_173560420,2017-10-25 12:46:30.994646,"['febrianss26', 'lwseun', '_.shafiqqqq._', 'vladihdgamer', 'ohammedhammouri', 'amirmohammadfazeli98', 'xjxjx_jax_xjxjx', 'sspahiub', 'melihacar98', 'khanom_abedi1352', 'lhdd6981', 'el_rikza', 'gew.xri', 'regina_gomes516', 'antuowng']","['dalipibraimi', 'abzeeada_alabsy', '5t2x', 'zainab01__', 'ftmhmyrmhrby', 'denismityaev.su', 'qosimov_giyos', 'khailaart', '7_qbx', 'hvnuyvkgt']"
2017-10-25,beyonce,5 (107607848),2017-10-25 12:46:31.000299,http://picbear.com/media/1632238761672476953_247944034,2017-10-25 12:46:35.687889,"['dorra1984', 'mariacalzada_', 'x_tammy__2006_x', 'alessiamirizzi', 'mamy0l', 'theycallmegabriel', 'zippychoka', 'hd01122003', 'kscarolline', 'eleax.tz', 'anjelicaquiao', 'aliabrrd', '101cappellini', 'alice_aimer', 'beasattin07']","['kadi.xolani', 'aidanthomas_15', 'arabesttravel', 'healthsource1', 'yaseyaso47', 'roger_vteixx_', 'iamdanilo', 'fazil.kolesnikova9494', 'ebuking353', 'sophiasmith4725']"
2017-10-25,beyonce,5 (107607848),2017-10-25 12:46:31.000299,http://picbear.com/media/1632238654759881392_247944034,2017-10-25 12:46:37.635981,"['dorra1984', 'madkilla_xovo', 'eugeniosilva586', 'danceloveandhope', 'wingetjennifer.1', 'doraskrlec', 'beccalsp', 'zippychoka', 'sthelitta24', 'imene_tbch', 'eleax.tz', 'mamis35_', 'rachaelcerri_16', 'zahra_parvardeh', 'amyrad69']","['sami_iiis_great', 'mozrilla', 'arabesttravel', 'fleek_funni_fitness_faith_2016', 'yaseyaso47', 'me22ld', 'iamdanilo', 'geegeephotograph', 'laurenelizabethsmiles']"
2017-10-25,beyonce,5 (107607848),2017-10-25 12:46:31.000299,http://picbear.com/media/1632238420323284424_247944034,2017-10-25 12:46:39.473232,"['dorra1984', 'amaliewegner', 'anu_sherrr', 'crisvidasaudavel', 'doraskrlec', 'emma_morssing', 'patymasta', 'p.stefii', 'zippychoka', 'hazellou_', 'imene_tbch', 'juliia.diaas', 'jessica_caroupin', 'eleax.tz', 'nicaaaangela']","['jadakissa', 'princesscqrter', 'iamdanilo', 'nasfero', 'nestornunn', '_w4z__', '4fq1', 'hayaalds_']"
2017-10-25,beyonce,5 (107607848),2017-10-25 12:46:31.000299,http://picbear.com/media/1630565382812897530_247944034,2017-10-25 12:46:40.805435,"['balkan_hoe', 'theyad0re_mxdz', 'nicaaaangela', 'elisabethcaronn', 'cristyejude', 'deepsahoka', 'ilsu_k', 'conmcg16', 'vinaysahu012', 'thewavydimeji', 'mia_offrus', 'eleax.tz', 'ewentracey', 'mishaoakley', 'sophia.carlin']","['lady_krisse_', 'drewyung', 'anouschkakretschmar', 'katiehamilton5511', 'beeyonceeeetrill', 'ekaterina_the_14', 'eden.abergel', 'panosgourzou', 'pandit_shubham_bhardwaj', 'dawaanda']"
2017-10-25,beyonce,5 (107607848),2017-10-25 12:46:31.000299,http://picbear.com/media/1630565155674712910_247944034,2017-10-25 12:46:42.961508,"['balkan_hoe', 'sairabhattiniwaz', '_annalise.innocent.trevett', 'jossereyes_1', 'romeoprakash6521', 'madeha.zr', 'nazrin.mamedovax', 'cesar_ac1', '_amedouxlilas_', 'desipramitasari6534', 'mrskey317', 'vlsiavgiw', 'eleax.tz', 'korzhevichvania', 'basakkk_clk']","['mrs9253', 'cena10109', 'sinfullyaidan', 'yutub00', 'mohammadrezax15', 'damzeeee', 'mariandradesocon', 'whewnika', 'ivanwallner', 'sunshine.victory']"
2017-10-25,beyonce,5 (107607848),2017-10-25 12:46:31.000299,http://picbear.com/media/1630561950362359975_247944034,2017-10-25 12:46:44.492377,"['santo_samuel_illumina', 'zla9girl', 'laufrances', 'smee_chi', '5_toma_5', 'nazrin.mamedovax', 'paupau_bianca', 'juiceboy2010', 'd3on_dal3', 'mayza76221', 'davericataje', 'eleax.tz', 'brahmbhattjd', 'mishaoakley', 'oliviatlarsen']","['anyaxaw_', 'sinfullyaidan', 'vanessapc5008', 'lucianoborges13', 'asoebi_classy_uk', 'rdent201', 'jcoop2303', 'akm.heidari', 'thatsihle', 'missworldlygirlrose']"
2017-10-25,beyonce,5 (107607848),2017-10-25 12:46:31.000299,http://picbear.com/media/1629886038650242370_247944034,2017-10-25 12:46:46.883018,"['theyad0re_mxdz', 'kia_lovestrack', 'deepsahoka', 'destinyaleesa', 'parihar.deeksha', 'matchavarianim', '___richkilla', '_amedouxlilas_', 'davericataje', 'eleax.tz', 'nataliebilli', 'real_life_with_t', 'alexylouisa', 'basakkk_clk', 'sybil_and_che']","['drewyung', 'sarahxahmed', 'conversations_with_sagacity', 'wintertill', 'adobery101', 'suedarwish', 'jonaima_mc_alawi', 'life_genc', 'sahil_924', 'rumidavis424']"
2017-10-25,beyonce,5 (107607848),2017-10-25 12:46:31.000299,http://picbear.com/media/1629885885474170111_247944034,2017-10-25 12:46:49.206886,"['juliana_ophicial', 'sybil_and_che', 'emmeline.x2', 'deepsahoka', 'jajagouw_12', 'gabzdy', 'kassidytompkins', '_amedouxlilas_', 'gwgwlamprou', 'choral_coral', 'eleax.tz', '_.sades.x', 'gio_selim', 'basakkk_clk', 'rexputation']","['drewyung', 'phillip_the_groundhog', 'toha93109', 'conversations_with_sagacity', 'djnelly03', 'mouhamedalhad', 'zahiraism', 'ruan.v', 'nyti_kabbala', 'selishx']"
2017-10-25,beyonce,5 (107607848),2017-10-25 12:46:31.000299,http://picbear.com/media/1629885788996786872_247944034,2017-10-25 12:46:50.435539,"['_annalise.innocent.trevett', 'honeyliciousness', 'eracami13', 'gulsmyldz', 'terinasan', 'bello_mkm', 'cl.lou.08', 'sarahhfitzpatrickk', 'lino_beats', '_mueerah_', 'eleax.tz', 'pammyroth', 'tophtough9', 'basakkk_clk', 'sybil_and_che']","['drewyung', 'unique_steele', 'aadannaa', 'dawayne_elam', 'conversations_with_sagacity', 'sunni7th', 'a_beautifulloser', 'officialteabook', 'carynsb', 'summer_fine']"
2017-10-25,beyonce,5 (107607848),2017-10-25 12:46:31.000299,http://picbear.com/media/1628180595385064005_247944034,2017-10-25 12:46:51.968844,"['vanillaaa.a', 'wba2e', 'juliana_ophicial', 'kanachiiiii', 'deedeebobo', 'terinasan', '_samantha.earley', 'timjay35', 'juliette_sohy', 'brishae5014', 'kikiisspooky', 'cebo_missboo', 'ndaye4040', 'real_life_with_t', '_basil_shaikh_']","['apikhanza', 'avlisnorahs', 'guifoyacgue', 'kristichis', 'heluka_cats', 'tino_fernolan', 'hoda_shehade', 'thisrealaniket', 'aniamalu_jennifer', 'king.joness_']"
