top_user_date,username,rank (follower_count),media_scrape_dt,media_url,medadata_scrape,likes,comments
2017-10-11,arianagrande,3 (114562819),2017-10-11 14:14:24.046774,http://picbear.com/media/1608466773141416335_7719696,2017-10-11 14:14:36.779547,"['xdomciax1', 'xoxo_i_k', 'xjlasacax', 'aaron.28g', '_rinesahaxhijaj_', 'hasim_yavuz___', 'grandeslastime', 'aysuntarizade', 'janavictorybauz', 'arianaxgrande_fansss', 'brancagilvaniasilva', 'claraguez1003', 'laniegrace.dw', 'brooklynea12', 'mhrl07']","['massimiliano_castellana', 'harriet_spark', 'childishpotato', 'ml.vic', 'santosied', 'erin_moriarty', 'ziegler_familly', 'princess_perla_jurdi', 'alexandrebezerra98']"
2017-10-11,arianagrande,3 (114562819),2017-10-11 14:14:24.046774,http://picbear.com/media/1608106022513942949_7719696,2017-10-11 14:14:38.789365,"['xdomciax1', 'isolnyshkoi', 'xoxo_i_k', 'itsmeallengrande', '_rinesahaxhijaj_', 'hasim_yavuz___', 'grandeslastime', 'omerertas6', 'meliharyanti__', 'aysuntarizade', 'tanja_lappinger', 'dianasnyggbest', 'josefa_km', 'mohnish_singh_', 'brooklynea12']","['honeyitsariana', 'yulianto.padang2017', 'ml.vic', 'alisongalam', 'karolistaa.news', 'sabuj3847', 'neouroboros', 'yofrazao']"
2017-10-11,arianagrande,3 (114562819),2017-10-11 14:14:24.046774,http://picbear.com/media/1620550701863966186_7719696,2017-10-11 14:14:40.393898,"['zyx024', '0evgeniya___evgeniya0', 'aurora.garzia', 'ignwrantgirl', 'rosalyndatu', 'zayolaa', 'borenguan', 'andreabart52', '_black._.unicorn', 'arghyadip_banerjee', 'bonas_88', '_.berenice.b._', 'oihaneee_blo', 'rosebxdbaby', 'katieearcher']","['dealdoz.official.market', 'raldiansah', 'r.a.m.z_95', 'halevafa', 'slnholic', 'clothingkng', 'ariaiargrande', 'sekulic.branko', 'nicks828', 'best.fashi0n']"
2017-10-11,arianagrande,3 (114562819),2017-10-11 14:14:24.046774,http://picbear.com/media/1609618662407163035_7719696,2017-10-11 14:14:42.285293,"['_rinesahaxhijaj_', 'aleynq.s.y', 'm_satria_n_07', 'grandeslastime', 'abel1630', 'fattom_1997_', 'imani_burney17', 'malickcoly19', 'aysuntarizade', 'bow_beliebers', 'claraguez1003', 'giadagrandillo16', 'laniegrace.dw', 'mariajucinete123', 'brooklynea12']","['kyleeduncan18730', 'yu_ariana', 'juventus.realmadrid', 'lighttheglobe_', '_.violaa.__', 'worldofannna', 'nicks828', 'super_bowl__shebbee', 'and.gua']"
2017-10-11,arianagrande,3 (114562819),2017-10-11 14:14:24.046774,http://picbear.com/media/1608856984862305876_7719696,2017-10-11 14:14:44.195045,"['xdomciax1', 'itsmeallengrande', '_rinesahaxhijaj_', 'laniegrace.dw', 'giadagrandillo16', 'barbszarza', 'grandeslastime', 'fattom_1997_', 'malickcoly19', 'imani_burney17', 'aysuntarizade', 'claraguez1003', 'thaakirapeer', 'uuuuuu16', 'mariajucinete123']","['malekmasom', 'arianagrande_updates_moonlight', 'robotasli', 'pantherbreedsa', 'cl791952', 'lyarianagrandee', 'yu_ariana', 'ofri_keren2161', 'juventus.realmadrid', 'worldofannna']"
2017-10-11,cristiano,4 (112938330),2017-10-11 14:14:44.203015,http://picbear.com/media/1623154708993998103_173560420,2017-10-11 14:14:47.368666,"['norhan2477mohmed', 'ismihafisnst20', 'rosa_cecilia_13', 'roozan01', 'marcolopesdmc', 'mertofficalvevoo', 'putut_setiawan_8602', 'marialuizaheimlich', 'ines11_diaz', 'gonzaloplaceres04', 'liza.rrahamni', 'filipaferreira260', 'futebol_is_life_cr', 'mariamarquesg8', 'i_am__pxtxx']","['__jannat_fariha_', 'askarmhmmd', 'binsprd', 'elouse_71', 'mikevanderlaan', 'monad235', 'nike1874', 'aenny_jot', 'futbool_asigii']"
2017-10-11,cristiano,4 (112938330),2017-10-11 14:14:44.203015,http://picbear.com/media/1621823167378448139_173560420,2017-10-11 14:14:49.105885,"['blueskies9232', 'm_mehrabi70', 'pehlivanova24_', 'davidlocsmile2403', 'akashsrivastav1804', 'abelmoumen_amine', 'aggelos_kiriakopoulos', 'hanieh.h7338', 'cristiano_ruben_7', 'iam.sumesh', 'hafsa_mehdi', 'attiladezso19', 'azriel_tarigan4688', 'rrlm._', 'kuramadanov_zh']","['reagire_alla_zlatan', 'anggaadi__', 'mustafa_elgbori', 'zzzz7098', 'halil.isr']"
2017-10-11,cristiano,4 (112938330),2017-10-11 14:14:44.203015,http://picbear.com/media/1620960928702241606_173560420,2017-10-11 14:14:50.774588,"['haloibimsdagustav', 'abelmoumen_amine', 'petratimotius14', 'toshiko.etoh', 'maximinj', 'amiwr.7', 'zein_prince', 'riskydodi', 'teresa_ibi', 'pratik_12_07', 'amal__ashok_', 'aditya__07', 'peacegilpin', 'dariabenshams', 'halil.isr']","['anculdybala', 'amordelloros', '_.miran._', 'zzzz7098', '1nv_', 'nicks828']"
2017-10-11,cristiano,4 (112938330),2017-10-11 14:14:44.203015,http://picbear.com/media/1620600906055055231_173560420,2017-10-11 14:14:52.611578,"['lollo.casetta', 'sajjadblackmore', 'm.xlik10', 'abelmoumen_amine', 'toshiko.etoh', 'adel_dz7829', 'jessuissmaehbo', 'amiwr.7', 'aditya__07', 'zein_prince', 'abcdefg1640405', 'jon.9779', 'gabrielnovaisofc', 'peacegilpin', 'enzogriffier']","['_pedroopvp', 'mr_ebrahim.ahmadi', 'im_yassi', 'brian_robles7', 'adeliasela7', 'juliecuteface', 'zzzz7098', 'nicks828']"
2017-10-11,cristiano,4 (112938330),2017-10-11 14:14:44.203015,http://picbear.com/media/1620252251842230746_173560420,2017-10-11 14:14:54.357545,"['ahmad_shanbo_007', 'charlottewagner23', 'florclaes6', 'fireman112_05', 'jovangjorgjioski', 'abelmoumen_amine', 'vysakh_vinod_achuz', 'toshiko.etoh', 'jessuissmaehbo', 'amiwr.7', 'zein_prince', 'lucky.mayank', 'raza.prv', 'firefawnfairy', 'romulojhair']","['araqisajadal', 'matteoroseano26', 'ali_ak500', 'alief__farhan', '9yusuf77', 'zzzz7098', 'nicks828', 'henri_0810_']"
2017-10-11,cristiano,4 (112938330),2017-10-11 14:14:44.203015,http://picbear.com/media/1619718622036706255_173560420,2017-10-11 14:14:56.030427,"['m.rizaltahaka', 'reza.ahmadii138', 'santiagocastro1459', 'rosemarienathalie_', 'whitechocolate983', 'romeooo_zz', 'yusifsarki1', 'zein_prince', 'jessuissmaehbo', 'aliaclan2006', 'nadiasamran', 'ricardovilla88', 'ossamah_saleh99', 'theeerapoullo', 'norita_es']","['titratepapi', 'polyhanna', 'badusha__zs', 'lamonalamona552', 'marziye_eskandarzade', '1nv_', 'basakkito', 'j___r.7']"
2017-10-11,cristiano,4 (112938330),2017-10-11 14:14:44.203015,http://picbear.com/media/1618869642226645895_173560420,2017-10-11 14:14:58.082626,"['geo_rgi_ana', 'patricia_katumua_', 'muhammadadejuanda', 'ciccio217371', 'pyooooon_sk', 'mohamad_ario_222', 'luke_is_here.0', 'jessuissmaehbo', 'rustem_kadir', 'jon.9779', 'soma.top', 'aminshirkhani1374', 'eldi_kallashi', 'gleb_noda', 'magaaskhabovich']","['rossi__hottest', 'andel214', 'evdeis1792', 'eren_kip76', 'ceylinsogutcu', 'igpanels3', 'm.uzun42', 'aryan___msv', 'justabdulfat', 'faizzii36']"
2017-10-11,cristiano,4 (112938330),2017-10-11 14:14:44.203015,http://picbear.com/media/1618363151923991696_173560420,2017-10-11 14:15:04.385205,"['sumohan_rana', 'lubov7039', 'jairajsingh_jacky', 'visser.hugo', 'haloibimsdagustav', 'king_ryanjyoti', 'romd30', 'pyooooon_sk', 'gilang_nugraha_saputra08', 'jon.9779', 'rustem_kadir', 'jerryyngg', 'zid17an', 'peacegilpin', 'antoniociccariello']","['tabezgo_08', 'lulusha140885', 'luiscl97', 'aptyso_aimz', 'emmaor_97', 'ainunusman95', 'jamesgodexist', 'miss__arosha', 'amirw_mp']"
2017-10-11,cristiano,4 (112938330),2017-10-11 14:14:44.203015,http://picbear.com/media/1619027578777400645_173560420,2017-10-11 14:15:08.617434,"['blueskies9232', 'federicamoriconi', 'alikaka2233', 'alarcon_lover', 'liti_cia', 'alberto_14_pipol', 'evyatar9995', 'jessuissmaehbo', 'amiwr.7', 'mario_suker_de_klien', 'saeed.r.6706', 'asniarpardede', 'baptistee._', 'elkcowboy', 'vitormello2006']","['rossi__hottest', 'aimamhanavia', 'sarahgoldamn', 'mobinarajabi5', 'lhois89', 'varzesh_top', 'alimaher22', 'luiggibueler', 'omererdogan23', 'avielcohen19']"
2017-10-11,cristiano,4 (112938330),2017-10-11 14:14:44.203015,http://picbear.com/media/1617410784006332769_173560420,2017-10-11 14:15:10.268490,"['blueskies9232', 'gjmknhhhh', '_____.alisa._____', 'alarcon_lover', 'mx_alfred06', 'latipovbasir', 'pyooooon_sk', 'mohamad_ario_222', 'yuka.saputra', 'a_____b_____d______u', 'tridip.dey.355', 'baptistee._', 'cleinacastro', 'gleb_noda', 'gerardb123']","['adinhux', 'bezilei_leito', 'sajjadajam_66', 'paul_premyuda', 'juliaferreira1392', 'miss__arosha', 'maraatt_11', 'naper23_', 'madilove7', 'ali.taskeh']"
