username,media_scrape_dt,media_url,medadata_scrape,likes,comments
beyonce,2017-10-11 14:32:55.469652,http://picbear.com/media/1616221410464372172_247944034,2017-10-11 14:32:58.547185,"['_.myrxxm._', 'salonveronica', 'anthonyruth7695', 'tracitoliver', 'sadena1373', 'ash_mcca', 'y.oung.goddess', '__hirii', 'tarek_kochbati', 'klervilenagard', 'courtnistarr', 'gulinkaya', 'imaanemerroun', 'danii_rojas77_2', 'luisfernandogm26']","['flygyrl74', 'liagwifeandmommy', 'eillenviera1959', 'rosie__dr', 'eliasteodoro95', 'juliianeguedes', 'gregoutlawz', 'luiggibueler', 'innoxentisshuu_', 'goodgirlintoagreatwoman']"
beyonce,2017-10-11 14:32:55.469652,http://picbear.com/media/1616220790353362668_247944034,2017-10-11 14:32:59.135111,"['flavcnt', 'salonveronica', 'crosbaaaby', 'ash_mcca', 'tomiakinwande', 'damwsky', 'y.oung.goddess', '__hirii', 'tarek_kochbati', 'tartarzad', 'gulinkaya', 'lame_mountainchild', 'pauline_lafolle', 'legshay_', 'luisfernandogm26']","['okamayaaa', 'kuwjer', 'a___nika', 'erickadawson_paper_route', 'kirayana_', 'fy_na_lee', 'ig.l.a.m', 'olegchumovoy', '_.ciarrajanae', 'polished_well']"
beyonce,2017-10-11 14:32:55.469652,http://picbear.com/media/1614967295499479773_247944034,2017-10-11 14:33:00.040742,"['ellen_pedra', 'buddylovemichael', 'miii.ddoo', 'aviv_birera', 'tringathaaqii', 'crosbaaaby', 'doris_did', 'tomiakinwande', '_nahkella', 'tarek_kochbati', 'tartarzad', 'karlem_vega', 'gulinkaya', 'imaanemerroun', 'legshay_']","['kuwjer', 'sarahsage604', 'gavillera_secret', 'idont_care3', 'hsynrwy9496', 'peachyjennn', 'dawayne_elam', 'ajay_bishnoii', 'innoxentisshuu_', 'shelawsdown']"
beyonce,2017-10-11 14:32:55.469652,http://picbear.com/media/1622798246195606002_247944034,2017-10-11 14:33:00.441570,"['jekka0914', 'alexandrakhr', 'itschloemay', 'chabooka', 'amra.tb', 'hannah.h2204', 'sheeebeau', 'dunia_rz', 'arisa21b', 'arronjameson', 'soaresjosue12', 'j.flawlessx_', '_modaboda_', 'nikesaaaa', 'honey_havana']","['sina.emadi', 'flavinha.conandes', 'mxvhxlx', 'katylouiseturvey', 'fuhevayung', 'sholanyi_25', 'angelicasrogne', 'keepitonthedelo', 'queenoftexxas', 'wutang_rell_dale2']"
beyonce,2017-10-11 14:32:55.469652,http://picbear.com/media/1622798035431896236_247944034,2017-10-11 14:33:01.131356,"['dmarciano', 'shelbypittman630', 'queenofthepalette', 'goldennkhoma', 'khiandra_', 'jr.badazz', 'mathilde08_', 'malwasif.05', 'kxng.ti', 'likeainfinity', '_askt', 'j.flawlessx_', 'roxane_alphand', 'jojodollwatson', 'edith.rs']","['gabriela.bbsp', 'officialsurveys', 'flavinha.conandes', 'livkennyx', 'shelby.b23', 'lowkeyashesg', 'bennyc2013', 'bjwilliams2310', 'yina_chan', '__mmli_']"
beyonce,2017-10-11 14:32:55.469652,http://picbear.com/media/1622797176497075665_247944034,2017-10-11 14:33:01.496728,"['angieskimangie', 'daphne.vz', 'suomigl', 'karenklyx', 'lilly.franzii', 'amra.tb', 'diogotaroco', 'anamarrriiiaaa', 'elliepedia', 'chacha23111', 'oliwcia54768', 'larastephens', 'henrijojojo', 'vthbirf', 'lusandasassylusa']","['izdiharhleihel', 'officialsurveys', 'bizibeauty', 'andrellmm', 'mrsross82']"
beyonce,2017-10-11 14:33:01.504991,http://picbear.com/media/1622181468432030319_247944034,2017-10-11 14:33:02.998088,"['colemalcolm', 'laura.jaa', '21.prv', '14.avril._', 'claudiohumber', 'gswn.mhmd', 'c_nascimento34', 'sir_carter_official', 'bharathraj13', 'cmurr__', 'angelndlr', 'ms_tee8', 'lorry_star', 'photosbyhenrieta', 'adao0505']","['hunnygates1', 'maricruzmiachahua', 'rihanna._official_', 'itsmelka_', 'paul_gee_', 'a3h333', 'dilocantoprak', 'julianabnogueira_', 'this_be_lis']"
beyonce,2017-10-11 14:33:01.504991,http://picbear.com/media/1622181386802511549_247944034,2017-10-11 14:33:03.802163,"['mdollaz', 'laura.jaa', 'thaliaduartee_', '21.prv', 'dezusvanzhora', 'bwade18', 'bhavi_solankii', 'jesusrvas', 'winnie_the_poo5', 'semanurbas18', 'lopezcarolina6718', 'pinydnk', 'pricarvalhosantos', 'gabi_pitteri', 'shelbyn5114']","['amberbeijers', 'vivaladarwin', 'esraa.salmaan', 'kristen_d_johnson', 'tabitha_l_nich', 'andrellmm', 'mitraasli', 'oliviadii']"
beyonce,2017-10-11 14:33:01.504991,http://picbear.com/media/1622180978184969485_247944034,2017-10-11 14:33:09.365505,"['valeriiamaksimova47', 'laura.jaa', 'fantasielise', 'shainaarmy_', 'ultimator01', 'bartekyt', 'py.gustafsson', 'bwade18', 'gswn.mhmd', '_madi001_', 'cmurr__', 'samuslife', 'walzinhabarbosa', 'lopezcarolina6718', 'gabrielrodriguez02']","['jesslynfortes', 'salenathiemann', 'maura.btv', 'day.diass', 'imcandyray', 'glaxi3r', 'dilocantoprak', 'leejameslittler', 'iamdanilo', 'soularissapinheiro']"
beyonce,2017-10-11 14:33:01.504991,http://picbear.com/media/1616221494644264275_247944034,2017-10-11 14:33:10.164850,"['c22ry', 'salonveronica', 'luisfernandogm26', 'farhadkhormayiii', 'ash_mcca', 'zackeryglon', 'y.oung.goddess', 'leechens', 'tarek_kochbati', 'karolzinha_mally', 'valentinaqukiq', 'courtnistarr', 'gulinkaya', 'nackymichaelkors', 'orneliabalao']","['neha.dubey', 'jamilla_caba', '___guldenochka_', 'artaaliu9', 'davidfranklis', 'blnd__salh', 'everydaylouie', 'dawayne_elam', 'yourluckycharmjewelry']"
beyonce,2017-10-11 14:33:01.504991,http://picbear.com/media/1616221410464372172_247944034,2017-10-11 14:33:10.466717,"['_.myrxxm._', 'salonveronica', 'anthonyruth7695', 'tracitoliver', 'sadena1373', 'ash_mcca', 'y.oung.goddess', '__hirii', 'tarek_kochbati', 'klervilenagard', 'courtnistarr', 'gulinkaya', 'imaanemerroun', 'danii_rojas77_2', 'luisfernandogm26']","['flygyrl74', 'liagwifeandmommy', 'eillenviera1959', 'rosie__dr', 'eliasteodoro95', 'juliianeguedes', 'gregoutlawz', 'luiggibueler', 'innoxentisshuu_', 'goodgirlintoagreatwoman']"
beyonce,2017-10-11 14:33:01.504991,http://picbear.com/media/1616220790353362668_247944034,2017-10-11 14:33:11.307054,"['flavcnt', 'salonveronica', 'crosbaaaby', 'ash_mcca', 'tomiakinwande', 'damwsky', 'y.oung.goddess', '__hirii', 'tarek_kochbati', 'tartarzad', 'gulinkaya', 'lame_mountainchild', 'pauline_lafolle', 'legshay_', 'luisfernandogm26']","['okamayaaa', 'kuwjer', 'a___nika', 'erickadawson_paper_route', 'kirayana_', 'fy_na_lee', 'ig.l.a.m', 'olegchumovoy', '_.ciarrajanae', 'polished_well']"
beyonce,2017-10-11 14:33:01.504991,http://picbear.com/media/1614967295499479773_247944034,2017-10-11 14:33:11.819957,"['ellen_pedra', 'buddylovemichael', 'miii.ddoo', 'aviv_birera', 'tringathaaqii', 'crosbaaaby', 'doris_did', 'tomiakinwande', '_nahkella', 'tarek_kochbati', 'tartarzad', 'karlem_vega', 'gulinkaya', 'imaanemerroun', 'legshay_']","['kuwjer', 'sarahsage604', 'gavillera_secret', 'idont_care3', 'hsynrwy9496', 'peachyjennn', 'dawayne_elam', 'ajay_bishnoii', 'innoxentisshuu_', 'shelawsdown']"
beyonce,2017-10-11 14:33:01.504991,http://picbear.com/media/1622798246195606002_247944034,2017-10-11 14:33:12.608568,"['jekka0914', 'alexandrakhr', 'itschloemay', 'chabooka', 'amra.tb', 'hannah.h2204', 'sheeebeau', 'dunia_rz', 'arisa21b', 'arronjameson', 'soaresjosue12', 'j.flawlessx_', '_modaboda_', 'nikesaaaa', 'honey_havana']","['sina.emadi', 'flavinha.conandes', 'mxvhxlx', 'katylouiseturvey', 'fuhevayung', 'sholanyi_25', 'angelicasrogne', 'keepitonthedelo', 'queenoftexxas', 'wutang_rell_dale2']"
beyonce,2017-10-11 14:33:01.504991,http://picbear.com/media/1622798035431896236_247944034,2017-10-11 14:33:13.012296,"['dmarciano', 'shelbypittman630', 'queenofthepalette', 'goldennkhoma', 'khiandra_', 'jr.badazz', 'mathilde08_', 'malwasif.05', 'kxng.ti', 'likeainfinity', '_askt', 'j.flawlessx_', 'roxane_alphand', 'jojodollwatson', 'edith.rs']","['gabriela.bbsp', 'officialsurveys', 'flavinha.conandes', 'livkennyx', 'shelby.b23', 'lowkeyashesg', 'bennyc2013', 'bjwilliams2310', 'yina_chan', '__mmli_']"
beyonce,2017-10-11 14:33:01.504991,http://picbear.com/media/1622797176497075665_247944034,2017-10-11 14:33:13.500717,"['angieskimangie', 'daphne.vz', 'suomigl', 'karenklyx', 'lilly.franzii', 'amra.tb', 'diogotaroco', 'anamarrriiiaaa', 'elliepedia', 'chacha23111', 'oliwcia54768', 'larastephens', 'henrijojojo', 'vthbirf', 'lusandasassylusa']","['izdiharhleihel', 'officialsurveys', 'bizibeauty', 'andrellmm', 'mrsross82']"
beyonce,2017-10-11 14:33:13.508093,http://picbear.com/media/1622181468432030319_247944034,2017-10-11 14:33:15.260184,"['colemalcolm', 'laura.jaa', '21.prv', '14.avril._', 'claudiohumber', 'gswn.mhmd', 'c_nascimento34', 'sir_carter_official', 'bharathraj13', 'cmurr__', 'angelndlr', 'ms_tee8', 'lorry_star', 'photosbyhenrieta', 'adao0505']","['hunnygates1', 'maricruzmiachahua', 'rihanna._official_', 'itsmelka_', 'paul_gee_', 'a3h333', 'dilocantoprak', 'julianabnogueira_', 'this_be_lis']"
beyonce,2017-10-11 14:33:13.508093,http://picbear.com/media/1622181386802511549_247944034,2017-10-11 14:33:15.627311,"['mdollaz', 'laura.jaa', 'thaliaduartee_', '21.prv', 'dezusvanzhora', 'bwade18', 'bhavi_solankii', 'jesusrvas', 'winnie_the_poo5', 'semanurbas18', 'lopezcarolina6718', 'pinydnk', 'pricarvalhosantos', 'gabi_pitteri', 'shelbyn5114']","['amberbeijers', 'vivaladarwin', 'esraa.salmaan', 'kristen_d_johnson', 'tabitha_l_nich', 'andrellmm', 'mitraasli', 'oliviadii']"
beyonce,2017-10-11 14:33:13.508093,http://picbear.com/media/1622180978184969485_247944034,2017-10-11 14:33:16.438179,"['valeriiamaksimova47', 'laura.jaa', 'fantasielise', 'shainaarmy_', 'ultimator01', 'bartekyt', 'py.gustafsson', 'bwade18', 'gswn.mhmd', '_madi001_', 'cmurr__', 'samuslife', 'walzinhabarbosa', 'lopezcarolina6718', 'gabrielrodriguez02']","['jesslynfortes', 'salenathiemann', 'maura.btv', 'day.diass', 'imcandyray', 'glaxi3r', 'dilocantoprak', 'leejameslittler', 'iamdanilo', 'soularissapinheiro']"
beyonce,2017-10-11 14:33:13.508093,http://picbear.com/media/1616221494644264275_247944034,2017-10-11 14:33:17.413848,"['c22ry', 'salonveronica', 'luisfernandogm26', 'farhadkhormayiii', 'ash_mcca', 'zackeryglon', 'y.oung.goddess', 'leechens', 'tarek_kochbati', 'karolzinha_mally', 'valentinaqukiq', 'courtnistarr', 'gulinkaya', 'nackymichaelkors', 'orneliabalao']","['neha.dubey', 'jamilla_caba', '___guldenochka_', 'artaaliu9', 'davidfranklis', 'blnd__salh', 'everydaylouie', 'dawayne_elam', 'yourluckycharmjewelry']"
beyonce,2017-10-11 14:33:13.508093,http://picbear.com/media/1616221410464372172_247944034,2017-10-11 14:33:17.794418,"['_.myrxxm._', 'salonveronica', 'anthonyruth7695', 'tracitoliver', 'sadena1373', 'ash_mcca', 'y.oung.goddess', '__hirii', 'tarek_kochbati', 'klervilenagard', 'courtnistarr', 'gulinkaya', 'imaanemerroun', 'danii_rojas77_2', 'luisfernandogm26']","['flygyrl74', 'liagwifeandmommy', 'eillenviera1959', 'rosie__dr', 'eliasteodoro95', 'juliianeguedes', 'gregoutlawz', 'luiggibueler', 'innoxentisshuu_', 'goodgirlintoagreatwoman']"
beyonce,2017-10-11 14:33:13.508093,http://picbear.com/media/1616220790353362668_247944034,2017-10-11 14:33:18.294026,"['flavcnt', 'salonveronica', 'crosbaaaby', 'ash_mcca', 'tomiakinwande', 'damwsky', 'y.oung.goddess', '__hirii', 'tarek_kochbati', 'tartarzad', 'gulinkaya', 'lame_mountainchild', 'pauline_lafolle', 'legshay_', 'luisfernandogm26']","['okamayaaa', 'kuwjer', 'a___nika', 'erickadawson_paper_route', 'kirayana_', 'fy_na_lee', 'ig.l.a.m', 'olegchumovoy', '_.ciarrajanae', 'polished_well']"
beyonce,2017-10-11 14:33:13.508093,http://picbear.com/media/1614967295499479773_247944034,2017-10-11 14:33:18.744227,"['ellen_pedra', 'buddylovemichael', 'miii.ddoo', 'aviv_birera', 'tringathaaqii', 'crosbaaaby', 'doris_did', 'tomiakinwande', '_nahkella', 'tarek_kochbati', 'tartarzad', 'karlem_vega', 'gulinkaya', 'imaanemerroun', 'legshay_']","['kuwjer', 'sarahsage604', 'gavillera_secret', 'idont_care3', 'hsynrwy9496', 'peachyjennn', 'dawayne_elam', 'ajay_bishnoii', 'innoxentisshuu_', 'shelawsdown']"
beyonce,2017-10-11 14:33:13.508093,http://picbear.com/media/1622798246195606002_247944034,2017-10-11 14:33:19.116305,"['jekka0914', 'alexandrakhr', 'itschloemay', 'chabooka', 'amra.tb', 'hannah.h2204', 'sheeebeau', 'dunia_rz', 'arisa21b', 'arronjameson', 'soaresjosue12', 'j.flawlessx_', '_modaboda_', 'nikesaaaa', 'honey_havana']","['sina.emadi', 'flavinha.conandes', 'mxvhxlx', 'katylouiseturvey', 'fuhevayung', 'sholanyi_25', 'angelicasrogne', 'keepitonthedelo', 'queenoftexxas', 'wutang_rell_dale2']"
beyonce,2017-10-11 14:33:13.508093,http://picbear.com/media/1622798035431896236_247944034,2017-10-11 14:33:20.118109,"['dmarciano', 'shelbypittman630', 'queenofthepalette', 'goldennkhoma', 'khiandra_', 'jr.badazz', 'mathilde08_', 'malwasif.05', 'kxng.ti', 'likeainfinity', '_askt', 'j.flawlessx_', 'roxane_alphand', 'jojodollwatson', 'edith.rs']","['gabriela.bbsp', 'officialsurveys', 'flavinha.conandes', 'livkennyx', 'shelby.b23', 'lowkeyashesg', 'bennyc2013', 'bjwilliams2310', 'yina_chan', '__mmli_']"
beyonce,2017-10-11 14:33:13.508093,http://picbear.com/media/1622797176497075665_247944034,2017-10-11 14:33:20.666549,"['angieskimangie', 'daphne.vz', 'suomigl', 'karenklyx', 'lilly.franzii', 'amra.tb', 'diogotaroco', 'anamarrriiiaaa', 'elliepedia', 'chacha23111', 'oliwcia54768', 'larastephens', 'henrijojojo', 'vthbirf', 'lusandasassylusa']","['izdiharhleihel', 'officialsurveys', 'bizibeauty', 'andrellmm', 'mrsross82']"
beyonce,2017-10-11 14:33:20.674327,http://picbear.com/media/1622181468432030319_247944034,2017-10-11 14:33:22.214685,"['colemalcolm', 'laura.jaa', '21.prv', '14.avril._', 'claudiohumber', 'gswn.mhmd', 'c_nascimento34', 'sir_carter_official', 'bharathraj13', 'cmurr__', 'angelndlr', 'ms_tee8', 'lorry_star', 'photosbyhenrieta', 'adao0505']","['hunnygates1', 'maricruzmiachahua', 'rihanna._official_', 'itsmelka_', 'paul_gee_', 'a3h333', 'dilocantoprak', 'julianabnogueira_', 'this_be_lis']"
beyonce,2017-10-11 14:33:20.674327,http://picbear.com/media/1622181386802511549_247944034,2017-10-11 14:33:22.687108,"['mdollaz', 'laura.jaa', 'thaliaduartee_', '21.prv', 'dezusvanzhora', 'bwade18', 'bhavi_solankii', 'jesusrvas', 'winnie_the_poo5', 'semanurbas18', 'lopezcarolina6718', 'pinydnk', 'pricarvalhosantos', 'gabi_pitteri', 'shelbyn5114']","['amberbeijers', 'vivaladarwin', 'esraa.salmaan', 'kristen_d_johnson', 'tabitha_l_nich', 'andrellmm', 'mitraasli', 'oliviadii']"
beyonce,2017-10-11 14:33:20.674327,http://picbear.com/media/1622180978184969485_247944034,2017-10-11 14:33:23.352879,"['valeriiamaksimova47', 'laura.jaa', 'fantasielise', 'shainaarmy_', 'ultimator01', 'bartekyt', 'py.gustafsson', 'bwade18', 'gswn.mhmd', '_madi001_', 'cmurr__', 'samuslife', 'walzinhabarbosa', 'lopezcarolina6718', 'gabrielrodriguez02']","['jesslynfortes', 'salenathiemann', 'maura.btv', 'day.diass', 'imcandyray', 'glaxi3r', 'dilocantoprak', 'leejameslittler', 'iamdanilo', 'soularissapinheiro']"
beyonce,2017-10-11 14:33:20.674327,http://picbear.com/media/1616221494644264275_247944034,2017-10-11 14:33:24.162038,"['c22ry', 'salonveronica', 'luisfernandogm26', 'farhadkhormayiii', 'ash_mcca', 'zackeryglon', 'y.oung.goddess', 'leechens', 'tarek_kochbati', 'karolzinha_mally', 'valentinaqukiq', 'courtnistarr', 'gulinkaya', 'nackymichaelkors', 'orneliabalao']","['neha.dubey', 'jamilla_caba', '___guldenochka_', 'artaaliu9', 'davidfranklis', 'blnd__salh', 'everydaylouie', 'dawayne_elam', 'yourluckycharmjewelry']"
beyonce,2017-10-11 14:33:20.674327,http://picbear.com/media/1616221410464372172_247944034,2017-10-11 14:33:24.794915,"['_.myrxxm._', 'salonveronica', 'anthonyruth7695', 'tracitoliver', 'sadena1373', 'ash_mcca', 'y.oung.goddess', '__hirii', 'tarek_kochbati', 'klervilenagard', 'courtnistarr', 'gulinkaya', 'imaanemerroun', 'danii_rojas77_2', 'luisfernandogm26']","['flygyrl74', 'liagwifeandmommy', 'eillenviera1959', 'rosie__dr', 'eliasteodoro95', 'juliianeguedes', 'gregoutlawz', 'luiggibueler', 'innoxentisshuu_', 'goodgirlintoagreatwoman']"
beyonce,2017-10-11 14:33:20.674327,http://picbear.com/media/1616220790353362668_247944034,2017-10-11 14:33:25.522392,"['flavcnt', 'salonveronica', 'crosbaaaby', 'ash_mcca', 'tomiakinwande', 'damwsky', 'y.oung.goddess', '__hirii', 'tarek_kochbati', 'tartarzad', 'gulinkaya', 'lame_mountainchild', 'pauline_lafolle', 'legshay_', 'luisfernandogm26']","['okamayaaa', 'kuwjer', 'a___nika', 'erickadawson_paper_route', 'kirayana_', 'fy_na_lee', 'ig.l.a.m', 'olegchumovoy', '_.ciarrajanae', 'polished_well']"
beyonce,2017-10-11 14:33:20.674327,http://picbear.com/media/1614967295499479773_247944034,2017-10-11 14:33:25.917566,"['ellen_pedra', 'buddylovemichael', 'miii.ddoo', 'aviv_birera', 'tringathaaqii', 'crosbaaaby', 'doris_did', 'tomiakinwande', '_nahkella', 'tarek_kochbati', 'tartarzad', 'karlem_vega', 'gulinkaya', 'imaanemerroun', 'legshay_']","['kuwjer', 'sarahsage604', 'gavillera_secret', 'idont_care3', 'hsynrwy9496', 'peachyjennn', 'dawayne_elam', 'ajay_bishnoii', 'innoxentisshuu_', 'shelawsdown']"
beyonce,2017-10-11 14:33:20.674327,http://picbear.com/media/1622798246195606002_247944034,2017-10-11 14:33:26.566873,"['jekka0914', 'alexandrakhr', 'itschloemay', 'chabooka', 'amra.tb', 'hannah.h2204', 'sheeebeau', 'dunia_rz', 'arisa21b', 'arronjameson', 'soaresjosue12', 'j.flawlessx_', '_modaboda_', 'nikesaaaa', 'honey_havana']","['sina.emadi', 'flavinha.conandes', 'mxvhxlx', 'katylouiseturvey', 'fuhevayung', 'sholanyi_25', 'angelicasrogne', 'keepitonthedelo', 'queenoftexxas', 'wutang_rell_dale2']"
beyonce,2017-10-11 14:33:20.674327,http://picbear.com/media/1622798035431896236_247944034,2017-10-11 14:33:27.087623,"['dmarciano', 'shelbypittman630', 'queenofthepalette', 'goldennkhoma', 'khiandra_', 'jr.badazz', 'mathilde08_', 'malwasif.05', 'kxng.ti', 'likeainfinity', '_askt', 'j.flawlessx_', 'roxane_alphand', 'jojodollwatson', 'edith.rs']","['gabriela.bbsp', 'officialsurveys', 'flavinha.conandes', 'livkennyx', 'shelby.b23', 'lowkeyashesg', 'bennyc2013', 'bjwilliams2310', 'yina_chan', '__mmli_']"
beyonce,2017-10-11 14:33:20.674327,http://picbear.com/media/1622797176497075665_247944034,2017-10-11 14:33:27.584565,"['angieskimangie', 'daphne.vz', 'suomigl', 'karenklyx', 'lilly.franzii', 'amra.tb', 'diogotaroco', 'anamarrriiiaaa', 'elliepedia', 'chacha23111', 'oliwcia54768', 'larastephens', 'henrijojojo', 'vthbirf', 'lusandasassylusa']","['izdiharhleihel', 'officialsurveys', 'bizibeauty', 'andrellmm', 'mrsross82']"
beyonce,2017-10-11 14:33:27.592047,http://picbear.com/media/1622181468432030319_247944034,2017-10-11 14:33:28.986221,"['colemalcolm', 'laura.jaa', '21.prv', '14.avril._', 'claudiohumber', 'gswn.mhmd', 'c_nascimento34', 'sir_carter_official', 'bharathraj13', 'cmurr__', 'angelndlr', 'ms_tee8', 'lorry_star', 'photosbyhenrieta', 'adao0505']","['hunnygates1', 'maricruzmiachahua', 'rihanna._official_', 'itsmelka_', 'paul_gee_', 'a3h333', 'dilocantoprak', 'julianabnogueira_', 'this_be_lis']"
